Co2 Data from 2017/4/12 17:17:5
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1492018441	463
1492018441	464
1492018442	465
1492018442	466
1492018443	466
1492018443	465
1492018444	465
1492018445	464
1492018445	464
1492018446	464
1492018446	464
1492018447	465
1492018447	466
1492018448	466
1492018449	466
1492018449	466
1492018450	465
1492018450	465
1492018451	465
1492018451	465
1492018452	465
1492018453	467
1492018453	467
1492018454	466
1492018454	466
1492018455	464
1492018455	464
1492018456	464
1492018457	464
1492018457	465
1492018458	465
1492018458	465
1492018459	465
1492018459	464
1492018460	464
1492018461	464
1492018461	464
1492018462	465
1492018462	466
1492018463	467
1492018464	466
1492018464	465
1492018465	464
1492018465	464
1492018466	464
1492018467	464
1492018467	464
1492018468	465
1492018468	464
1492018469	464
1492018469	463
1492018470	462
1492018471	462
1492018471	462
1492018472	465
1492018472	465
1492018473	465
1492018473	465
1492018474	463
1492018475	463
1492018475	463
1492018476	463
1492018476	464
1492018477	465
1492018477	465
1492018478	464
1492018479	463
1492018479	463
1492018480	462
1492018480	463
1492018481	464
1492018481	465
1492018482	465
1492018483	465
1492018483	464
1492018484	463
1492018484	463
1492018485	464
1492018485	466
1492018486	467
1492018487	467
1492018487	467
1492018488	465
1492018488	464
1492018489	464
1492018490	464
1492018490	466
1492018491	466
1492018491	465
1492018492	465
1492018493	463
1492018493	463
1492018494	463
1492018494	462
1492018495	464
1492018495	463
1492018496	463
1492018497	462
1492018497	461
1492018498	461
1492018498	461
1492018499	462
1492018499	463
1492018500	464
1492018501	464
1492018501	464
1492018502	464
1492018502	464
1492018503	467
1492018503	469
1492018504	470
1492018505	471
1492018505	471
1492018506	472
1492018506	472
1492018507	471
1492018507	471
1492018508	471
1492018509	471
1492018509	471
1492018510	471
1492018510	470
1492018511	469
1492018511	468
1492018512	468
1492018513	467
1492018513	468
1492018514	468
1492018514	469
1492018515	467
1492018516	467
1492018516	465
1492018517	465
1492018517	465
1492018518	466
1492018518	467
1492018519	467
1492018520	467
1492018520	466
1492018521	465
