FileType,NCAR GAUS raw and derived sounding data
FileFormat,CSV
SondeType,Vaisala RS92-SGP,PTU Block >>>,,,,,,,,,,,,,,,,,,,,,,GPS Block >>>
Labels,Data Date & Time (UTC),PTU Time (sec),Sonde PTU (elapsed sec),Pressure (mb),Air Temp (C),Relative Humidity 1 (%),Relative Humidity 2 (%),Best RH (1 or 2) (%),Dewpoint (C),Mixing Ratio (g/Kg),Virtual Temp (C),Water Vapor Press (mb),Potential Temp (K),Equiv Potential Temp (K),Geopotential Altitude (m),Vertical Velocity (m/s),Frame Count,Sonde ID,Data Type,CRC Type,Sonde Status,Battery Volts,Bit error flag (0-1),Wind Time (sec),Sonde Winds (elapsed sec),Wind Direction (deg),Wind Speed (m/s),U Wind (m/s),V Wind (m/s),Vertical Velocity (m/s),Longitude (deg),Latitude (deg),Altitude (m),Lon Offset (m),Lat Offset (m),Alt Offset (m),Range (m),Azimuth Angle (deg),Elevation Angle (deg),Sat's used in solution,Sat's tracked by sonde,Velocity error estimate,Position error estimate,RS92-SGP Time,RS92-SGP Status,RS92-SGP GPS Week,RS92-SGP GPS Seconds,RS92-SGP GPS HDOP (0-99),RS92-SGP GPS VDOP (0-99),Bit error flag (0-1)
Data,2016-06-06 19:11:04.374Z,68.999164,210,972.092163,29.429529,999,39.199612,39.199612,14.125533,10.478109,31.359964,16.075372,305.038891,332.494355,352.150322,-1.321694,210,161914200,32813,45,1167,0,0,68.999164,210,282.440189,0.19491,-0.041988,0.190334,0.332953,-97.520711,34.982737,324.390748,1.33586,1.692942,-28.609252,2.013885,32.891314,-85.973432,5,5,2.5,0,0,0,876,155481.76,2.5,1.9,0
Data,2016-06-06 19:11:05.374Z,69.999164,211,972.098145,29.185693,2.9812,36.79874,36.79874,12.938609,9.686466,30.968049,14.873006,304.792538,330.090826,352.095511,-0.05481,211,161914200,32813,45,1167,0,0,69.999164,211,231.628773,0.073209,0.045445,0.057396,-1.112916,-97.52071,34.982731,321.170912,1.533729,1.057156,-31.829088,1.64433,49.910439,-87.042658,5,5,2.5,0,0,0,876,155482.76,2.5,1.9,0
Data,2016-06-06 19:11:06.374Z,70.999164,212,971.950684,29.995264,12.221427,40.57608,40.57608,15.165119,11.220341,32.068665,17.210659,305.621947,335.112127,353.448424,1.352913,212,161914200,32813,45,1167,0,0,70.999164,212,152.574367,0.494548,0.438966,-0.227788,-1.526217,-97.520719,34.982733,322.220964,0.537036,1.230504,-30.779036,1.305147,19.471221,-87.571899,5,5,2.5,0,0,0,876,155483.76,2.5,1.9,0
Data,2016-06-06 19:11:07.374Z,71.999164,213,972.017029,28.843622,16.585737,36.974354,36.974354,12.708673,9.540291,30.596071,14.642303,304.454952,329.358006,352.840071,-0.608352,213,161914200,32813,45,1167,0,0,71.999164,213,158.254845,0.696922,0.64733,-0.258195,-0.969716,-97.520708,34.982719,316.837836,1.657976,-0.251176,-36.162164,1.382281,100.469433,-87.810963,5,5,2.5,0,0,0,876,155484.76,2.5,1.9,0
Data,2016-06-06 19:11:08.374Z,72.999164,214,971.935425,29.487207,21.040945,39.665333,39.665333,14.359316,10.642452,31.448508,16.322391,305.111109,333.017372,353.587583,0.747512,214,161914200,32813,45,1423,0,0,72.999164,214,318.641211,0.225476,-0.169239,0.148988,-0.369766,-97.520722,34.98274,317.811482,0.189871,2.013885,-35.188518,2.020587,4.667826,-86.713584,4,4,4.3,0,0,0,876,155485.76,4.3,2.2,0
Data,2016-06-06 19:11:09.374Z,73.999164,215,972.075989,29.265222,22.630522,37.437004,37.437004,13.272181,9.903543,31.08826,15.202887,304.8747,330.763251,352.298982,-1.288601,215,161914200,32813,45,1423,0,0,73.999164,215,34.909433,0.228688,-0.187538,-0.130874,0.978432,-97.520722,34.982724,321.287357,0.094935,0.284806,-31.712643,0.300212,18.434949,-89.457618,4,4,4.3,0,0,0,876,155486.76,4.3,2.2,0
Data,2016-06-06 19:11:10.374Z,74.999164,216,972.052307,28.687402,25.706749,37.87714,37.87714,12.93858,9.686911,30.465418,14.860763,304.294301,329.595828,352.515716,0.216735,216,161914200,32813,45,1423,0,0,74.999164,216,241.879265,0.294028,0.138585,0.25932,-0.075189,-97.520724,34.982726,322.041882,-0,0.424564,-30.958118,0.424564,0,-89.214286,4,4,4.3,0,0,0,876,155487.76,4.3,2.2,0
Data,2016-06-06 19:11:11.374Z,75.999164,217,971.895874,29.066064,28.485559,38.746181,38.746181,13.622759,10.13805,30.93038,15.548813,304.69007,331.21972,353.947155,1.431439,217,161914200,32813,45,1423,0,0,75.999164,217,194.484698,0.103162,0.099883,0.025803,-0.633876,-97.520727,34.982711,322.619774,-0.391429,-1.212055,-30.380226,1.252285,194.562307,-87.639582,4,4,4.3,0,0,0,876,155488.76,4.3,2.2,0
Data,2016-06-06 19:11:12.374Z,76.999164,218,972.016663,29.610468,30.506021,39.079926,39.079926,14.239524,10.557943,31.557453,16.200108,305.228081,332.901833,352.839875,-1.107281,218,161914200,32813,45,1167,0,0,76.999164,218,3.53126,0.21456,-0.214152,-0.013215,-0.088632,-97.520724,34.98271,323.697909,-0,-1.259461,-29.302091,1.259461,180,-87.538831,4,4,4.3,0,0,0,876,155489.76,4.3,2.2,0
Data,2016-06-06 19:11:13.374Z,77.999164,219,972.071106,28.300317,27.68265,34.192783,34.192783,11.044529,8.534222,29.863863,13.10919,303.902384,326.087062,352.341706,-0.498168,219,161914200,32813,45,1167,0,0,77.999164,219,350.755259,0.174671,-0.172403,0.028061,0.750138,-97.520729,34.982704,327.104814,-0.585221,-1.986852,-25.895186,2.044972,193.692799,-85.484659,4,5,4.3,0,0,0,876,155490.76,4.3,2.2,0
Data,2016-06-06 19:11:14.374Z,78.999164,220,972.042725,27.942957,27.574739,32.547089,32.547089,9.992239,7.948768,29.396836,12.215203,303.544651,324.157987,352.600475,0.258769,220,161914200,32813,45,1167,0,0,78.999164,220,265.071182,0.176157,0.015135,0.175505,-0.259905,-97.520727,34.982709,327.605419,-0.455294,-1.439767,-25.394581,1.485975,194.32583,-86.651132,4,5,4.3,0,0,0,876,155491.76,4.3,2.2,0
Data,2016-06-06 19:11:15.374Z,79.999164,221,971.904175,27.914453,28.761379,33.123863,33.123863,10.229947,8.078996,29.391959,12.410563,303.52829,324.491667,353.862835,1.26236,221,161914200,32813,45,1167,0,0,79.999164,221,153.535823,0.176488,0.157994,-0.07865,0.514812,-97.520725,34.982709,321.622104,-0.134259,-1.369178,-31.377896,1.375745,183.966399,-87.489508,4,4,4.3,0,0,0,876,155492.76,4.3,2.2,0
Data,2016-06-06 19:11:16.374Z,80.999164,222,972.065491,27.954919,30.354588,34.008247,34.008247,10.660293,8.316073,29.47606,12.772695,303.554678,325.153491,352.392872,-1.469963,222,161914200,32813,45,1167,0,0,80.999164,222,295.305391,0.219111,-0.093657,0.198085,0.118468,-97.52071,34.982683,331.108744,1.527841,-4.287888,-21.891256,4.467013,163.719473,-78.466863,4,4,4.3,0,0,0,876,155493.76,4.3,2.2,0
Data,2016-06-06 19:11:17.374Z,81.999164,223,971.943054,28.255548,31.670553,34.628384,34.628384,11.195981,8.62278,29.834985,13.240807,303.8687,326.292841,353.509348,1.116475,223,161914200,32813,45,1167,0,0,81.999164,223,348.496452,0.090839,-0.089015,0.018116,-0.039538,-97.520686,34.982667,332.714783,4.160946,-6.023727,-20.285217,6.921829,150.48779,-71.159061,4,4,4.3,0,0,0,876,155494.76,4.3,2.2,0
Data,2016-06-06 19:11:18.374Z,82.999164,224,972.065002,28.833246,34.975319,37.951252,37.951252,13.097942,9.789846,30.631441,15.019873,304.440195,330.020978,352.395203,-1.114145,224,161914200,32813,45,1423,0,0,82.999164,224,162.050229,0.247116,0.235088,-0.076157,-0.131635,-97.520714,34.9827,323.391202,1.090725,-2.38664,-29.608798,2.550921,159.430714,-85.07589,4,4,4.3,0,0,0,876,155495.76,4.3,2.2,0
Data,2016-06-06 19:11:19.374Z,83.999164,225,972.108765,29.247064,35.574169,38.334087,38.334087,13.619424,10.133558,31.112268,15.550343,304.853455,331.368521,351.994575,-0.400628,225,161914200,32813,45,1423,0,0,83.999164,225,0.129198,0.214694,-0.214693,-0.000484,-0.163478,-97.520709,34.982701,317.377237,1.594237,-2.242567,-35.622763,2.594709,149.801121,-85.834017,4,4,4.3,0,0,0,876,155496.76,4.3,2.2,0
Data,2016-06-06 19:11:20.374Z,84.999164,226,971.919678,28.170251,32.265842,33.960514,33.960514,10.827938,8.41193,29.710454,12.919567,303.784796,325.641717,353.723109,1.728534,226,161914200,32813,45,1423,0,0,84.999164,226,109.661767,0.15875,0.053414,-0.149494,-0.352237,-97.520706,34.982681,320.530896,1.980036,-4.541051,-32.469104,4.822123,160.3411,-81.55251,4,4,4.3,0,0,0,876,155497.76,4.3,2.2,0
Data,2016-06-06 19:11:21.374Z,85.999164,227,971.876465,28.615015,35.457954,37.064865,37.064865,12.543586,9.437376,30.346621,14.47945,304.237065,328.862654,354.117688,0.394579,227,161914200,32813,45,1423,0,0,85.999164,227,293.326559,0.220155,-0.087175,0.202161,0.470681,-97.520693,34.982666,324.689023,3.38322,-6.239072,-28.310977,6.827436,156.039204,-76.441514,4,4,4.3,0,0,0,876,155498.76,4.3,2.2,0
Data,2016-06-06 19:11:22.374Z,86.999164,228,972.222656,29.106958,36.069733,37.212009,37.212009,13.039686,9.750451,30.90037,14.969603,304.702001,330.173533,350.95089,-3.166798,228,161914200,32813,45,1167,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:23.374Z,87.999164,229,972.204285,29.05932,35.980427,37.273243,37.273243,13.022641,9.739607,30.850307,14.951711,304.655624,330.097979,351.119055,0.168166,229,161914200,32813,45,1167,0,0,87.999164,229,295.067932,0.235559,-0.099805,0.213371,0.39036,-97.520672,34.98264,336.140188,5.673138,-9.096976,-16.859812,10.215601,152.935936,-58.787729,4,4,4.3,0,0,0,876,155500.76,4.3,2.2,0
Data,2016-06-06 19:11:24.374Z,88.999164,230,972.083191,28.863916,36.700394,37.438522,37.438522,12.917139,9.672807,30.640884,14.844069,304.469485,329.731858,352.227103,1.108047,230,161914200,32813,45,1167,0,0,88.999164,230,19.588792,0.393678,-0.370893,-0.131987,0.280781,-97.520708,34.982657,330.631777,1.716731,-7.235053,-22.368223,7.370807,168.986506,-71.761846,4,4,4.3,0,0,0,876,155501.76,4.3,2.2,0
Data,2016-06-06 19:11:25.374Z,89.999164,231,972.02179,29.082849,36.479435,37.483597,37.483597,13.129596,9.810877,30.887155,15.057199,304.695703,330.33315,352.789032,0.561929,231,161914200,32813,45,1167,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:26.374Z,90.999164,232,972.151733,28.799677,35.916248,36.458427,36.458427,12.455639,9.379526,30.522222,14.400212,304.398585,328.86474,351.600094,-1.188938,232,161914200,32813,45,1167,0,0,90.999164,232,352.551118,0.359185,-0.356153,0.046565,-0.025169,-97.520687,34.982638,322.847686,4.084431,-9.322061,-30.152314,9.904274,160.249447,-71.815953,4,4,4.3,0,0,0,876,155503.76,4.3,2.2,0
Data,2016-06-06 19:11:27.374Z,91.999164,233,972.175293,28.962061,37.824097,38.236523,38.236523,13.327052,9.938597,30.788746,15.249438,304.560175,330.54448,351.384584,-0.215509,233,161914200,32813,45,1167,0,0,91.999164,233,333.311008,1.362716,-1.217529,0.61206,1.321558,-97.520688,34.982669,322.982155,3.902759,-5.852214,-30.017845,6.668497,151.353134,-77.475076,4,4,4.3,0,0,0,876,155504.76,4.3,2.2,0
Data,2016-06-06 19:11:28.374Z,92.999164,234,971.984131,29.321985,39.561047,39.722515,39.722515,14.23413,10.554552,31.265422,16.185698,304.940166,332.606065,353.135515,1.750931,234,161914200,32813,45,1423,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:29.374Z,93.999164,235,971.940613,28.911249,36.607582,37.364334,37.364334,12.928773,9.681731,30.690274,14.856519,304.529978,329.8175,353.534098,0.398583,235,161914200,32813,45,1423,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:30.374Z,94.999164,236,972.07196,28.150751,33.792149,34.583061,34.583061,11.084194,8.557029,29.717377,13.141115,303.751525,325.997996,352.334198,-1.199901,236,161914200,32813,45,1423,0,0,94.999164,236,333.320235,0.591588,-0.528602,0.265625,0.498105,-97.520629,34.982559,335.142936,10.518145,-18.103072,-17.857064,20.049593,154.543874,-41.689689,4,4,4.3,0,0,0,876,155507.76,4.3,2.2,0
Data,2016-06-06 19:11:31.374Z,95.999164,237,972.016296,28.845239,37.724041,37.402012,37.402012,12.885678,9.653277,30.633962,14.940629,304.456649,329.666518,352.842639,0.508441,237,161914200,32813,45,1423,0,0,95.999164,237,160.516151,0.302309,0.284997,-0.100832,-0.240985,-97.520664,34.982589,329.275774,6.600574,-14.788005,-23.724226,15.746125,159.912483,-56.427174,4,4,4.3,0,0,0,876,155508.76,4.3,2.2,0
Data,2016-06-06 19:11:32.374Z,96.999164,238,972.136475,28.593683,34.84301,35.952213,35.952213,12.061203,9.135926,30.269807,14.02694,304.192286,327.999528,351.743956,-1.098683,238,161914200,32813,45,1167,0,0,96.999164,238,160.957273,0.577049,0.54547,-0.188276,-1.192812,-97.520687,34.98263,325.197512,3.991807,-10.13811,-27.802488,10.652671,162.11905,-69.0354,4,4,4.3,0,0,0,876,155509.76,4.3,2.2,0
Data,2016-06-06 19:11:33.374Z,97.999164,239,972.034546,28.828027,37.635391,37.811401,37.811401,13.036828,9.750516,30.618953,14.959869,304.437662,329.911739,352.675768,0.931812,239,161914200,32813,45,1167,0,0,97.999164,239,332.579018,0.477276,-0.423652,0.219797,0.457182,-97.520682,34.982648,324.99839,4.642139,-8.169966,-28.00161,9.012369,155.036711,-72.159134,4,4,4.3,0,0,0,876,155510.76,4.3,2.2,0
Data,2016-06-06 19:11:34.374Z,98.999164,240,972.192383,28.290002,34.758926,35.199776,35.199776,11.473294,8.782645,29.898981,13.486965,303.881143,326.734513,351.233777,-1.441991,240,161914200,32813,45,1167,0,0,98.999164,240,44.078172,0.222336,-0.159724,-0.154665,0.260345,-97.520674,34.982643,328.969139,5.471775,-8.722703,-24.030861,9.807342,152.798626,-67.798919,4,4,4.3,0,0,0,876,155511.76,4.3,2.2,0
Data,2016-06-06 19:11:35.374Z,99.999164,241,972.115662,28.973596,39.380936,36.320351,36.320351,12.551472,9.439977,30.857358,15.716656,304.577147,329.206903,351.934944,0.701168,241,161914200,32813,45,1167,0,0,99.999164,241,198.623001,0.27182,0.257587,0.086803,-0.494837,-97.52067,34.982622,335.017316,5.943899,-11.120827,-17.982684,12.140236,156.352515,-55.97644,4,4,4.3,0,0,0,876,155512.76,4.3,2.2,0
Data,2016-06-06 19:11:36.374Z,100.999164,242,972.131775,28.150476,33.99456,34.193497,34.193497,10.913417,8.458661,29.699092,12.992873,303.745903,325.727217,351.787726,-0.147218,242,161914200,32813,45,1167,0,0,100.999164,242,358.338551,0.394851,-0.394685,0.011448,-0.108625,-97.520665,34.982633,330.774417,6.473038,-9.824328,-22.225583,11.164505,151.637646,-63.328397,4,4,4.3,0,0,0,876,155513.76,4.3,2.2,0
Data,2016-06-06 19:11:37.374Z,101.999164,243,971.958435,28.102228,35.804512,36.113224,36.113224,11.695219,8.916515,29.734298,13.682917,303.712752,326.929584,353.368632,1.580906,243,161914200,32813,45,1167,0,0,101.999164,243,359.047634,0.323919,-0.323874,0.005384,0.607752,-97.520658,34.982626,329.8591,7.271708,-10.621321,-23.1409,12.178038,150.711804,-62.244141,4,4,4.3,0,0,0,876,155514.76,4.3,2.2,0
Data,2016-06-06 19:11:38.374Z,102.999164,244,972.148682,28.564844,36.805061,36.91095,36.91095,12.435799,9.367157,30.283149,14.376257,304.162121,328.595515,351.631874,-1.736758,244,161914200,32813,45,1423,0,0,102.999164,244,305.781517,0.389639,-0.22782,0.316096,-0.054853,-97.520665,34.982604,330.698682,6.47443,-13.125147,-22.301318,14.156527,157.993992,-57.59326,4,4,4.3,0,0,0,876,155515.76,4.3,2.2,0
Data,2016-06-06 19:11:39.374Z,103.999164,245,971.9422,29.030054,40.013622,40.483509,40.483509,14.266293,10.577398,30.974807,16.21116,304.649611,332.379563,353.520717,1.888843,245,161914200,32813,45,1423,0,0,103.999164,245,282.852824,0.033751,-0.007508,0.032905,-0.006324,-97.520668,34.982613,333.097391,6.117262,-12.130209,-19.902609,13.125147,157.551063,-56.5964,4,4,4.3,0,0,0,876,155516.76,4.3,2.2,0
Data,2016-06-06 19:11:40.374Z,104.999164,246,972.063538,28.852594,39.085415,39.04134,39.04134,13.549271,10.087113,30.707692,15.486591,304.459831,330.850057,352.409925,-1.110791,246,161914200,32813,45,1423,0,0,104.999164,246,349.330076,1.030495,-1.012678,0.190797,0.986187,-97.520672,34.982607,338.344929,5.752023,-12.748597,-14.655071,13.591693,159.713354,-47.15594,4,4,4.3,0,0,0,876,155517.76,4.3,2.2,0
Data,2016-06-06 19:11:41.374Z,105.999164,247,972.058167,29.253351,39.360847,39.272255,39.272255,13.997079,10.390092,31.170219,15.972837,304.864331,332.080133,352.459108,0.049183,247,161914200,32813,45,1423,0,0,105.999164,247,317.433877,0.658088,-0.48468,0.445157,0.970915,-97.520701,34.982661,334.434363,2.462838,-6.787054,-18.565637,7.08081,163.438412,-69.123483,4,4,4.3,0,0,0,876,155518.76,4.3,2.2,0
Data,2016-06-06 19:11:42.374Z,106.999164,248,971.881836,29.161218,38.153934,37.707382,37.707382,13.290255,9.917429,31.007799,15.398252,304.787262,330.715461,354.074702,1.615594,248,161914200,32813,45,1167,0,0,106.999164,248,5.405089,0.191171,-0.190321,-0.018008,-0.155327,-97.520722,34.982698,324.872554,0.189871,-2.683501,-28.127446,2.688534,176.493554,-84.540027,4,4,4.3,0,0,0,876,155519.76,4.3,2.2,0
Data,2016-06-06 19:11:43.374Z,107.999164,249,972.031433,29.363916,38.872513,38.724297,38.724297,13.879103,10.309792,31.270085,15.878995,304.978195,331.974398,352.703804,-1.370898,249,161914200,32813,45,1167,0,0,107.999164,249,235.589425,0.192995,0.109065,0.159222,-0.373722,-97.520724,34.982686,327.531958,-0.094935,-4.014322,-25.468042,4.016566,181.354746,-81.037699,4,4,4.3,0,0,0,876,155520.76,4.3,2.2,0
Data,2016-06-06 19:11:44.374Z,108.999164,250,972.209717,29.018732,36.374325,36.549374,36.374325,12.613967,9.478423,30.769851,14.625904,304.61422,329.347423,351.070938,-1.632865,250,161914200,32813,45,1103,0,0,108.999164,250,353.686154,0.411845,-0.409347,0.045292,0.698653,-97.520721,34.982678,335.937234,0.212282,-4.905508,-17.062766,4.907345,178.08016,-73.954474,4,4,4.3,0,0,0,876,155521.76,4.3,2.2,0
Data,2016-06-06 19:11:45.374Z,109.999164,251,972.051697,29.4591,39.692108,3.508803,39.692108,14.344665,10.6309,31.417986,16.306062,305.072335,332.946126,352.51855,1.447611,251,161914200,32813,45,1103,0,0,109.999164,251,326.733996,1.040942,-0.870366,0.570985,1.228048,-97.5207,34.982613,338.217108,2.591233,-12.080326,-14.782892,12.265424,170.033427,-50.31737,4,4,4.3,0,0,0,876,155522.76,4.3,2.2,0
Data,2016-06-06 19:11:46.374Z,110.999164,252,972.155334,28.972314,35.778111,0.418884,35.778111,12.321339,9.295851,30.680957,14.277703,304.5723,328.811162,351.569244,-0.949306,252,161914200,32813,45,1103,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:47.374Z,111.999164,253,972.09436,28.788843,36.178917,999,36.178917,12.328945,9.301162,30.496907,14.280585,304.392801,328.647055,352.1269,0.557656,253,161914200,32813,45,1103,0,0,111.999164,253,331.829047,4.137804,-3.647652,1.953474,3.271156,-97.52067,34.982589,337.623685,5.907396,-14.722036,-15.376315,15.497466,161.801803,-44.775168,4,4,4.3,0,0,0,876,155524.76,4.3,2.2,0
Data,2016-06-06 19:11:48.374Z,112.999164,254,972.126282,28.601617,35.966412,999,35.966412,12.074197,9.143961,30.27928,14.039119,304.201197,328.030227,351.835142,-0.291757,254,161914200,32813,45,1359,0,0,112.999164,254,340.88904,1.326351,-1.253251,0.434245,1.520996,-97.520685,34.982635,330.606368,4.230756,-9.626473,-22.393632,10.231029,160.198022,-65.445655,4,4,4.3,0,0,0,876,155525.76,4.3,2.2,0
Data,2016-06-06 19:11:49.374Z,113.999164,255,972.11969,28.431573,35.885654,999,35.885654,11.890094,9.032123,30.087364,13.866307,304.030362,327.5575,351.895349,0.060207,255,161914200,32813,45,1359,0,0,113.999164,255,330.716302,0.361848,-0.315607,0.176992,0.346879,-97.520692,34.982649,324.566219,3.460915,-8.056099,-28.433781,8.540497,160.610272,-73.2816,4,4,4.3,0,0,0,876,155526.76,4.3,2.2,0
Data,2016-06-06 19:11:50.374Z,114.999164,256,971.966858,28.339838,34.785816,999,34.785816,11.338468,8.70554,29.935066,13.368014,303.951549,326.598353,353.290576,1.395227,256,161914200,32813,45,1359,0,0,114.999164,256,64.277491,0.030739,-0.013341,-0.027693,0.589347,-97.520702,34.982693,314.095703,2.369586,-3.134308,-38.904297,3.686626,148.231613,-84.586736,4,4,4.3,0,0,0,876,155527.76,4.3,2.2,0
Data,2016-06-06 19:11:51.374Z,115.999164,257,971.97876,28.619196,36.292145,999,36.292145,12.226666,9.238997,30.314438,14.18112,304.232123,328.319361,353.181874,-0.108702,257,161914200,32813,45,1359,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:52.374Z,116.999164,258,972.041992,28.566553,35.877007,999,35.877007,12.005493,9.102858,30.236391,13.974975,304.173391,327.891927,352.604093,-0.577781,258,161914200,32813,45,1103,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:53.374Z,117.999164,259,971.908569,28.679163,35.238171,999,35.238171,11.832279,8.999219,30.330893,13.818596,304.298864,327.737804,353.823311,1.219218,259,161914200,32813,45,1103,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:54.374Z,118.999164,260,972.022217,29.036554,36.930241,999,36.930241,12.861181,9.63751,30.808564,14.794026,304.648992,329.815345,352.783811,-1.0395,260,161914200,32813,45,1103,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:55.374Z,119.999164,261,972.068604,28.383447,35.154716,999,35.154716,11.536167,8.820915,30.000151,13.544951,303.986414,326.943612,352.359791,-0.42402,261,161914200,32813,45,1103,0,0,0,0,999,999,999,999,999,999,99,99999,9999999,9999999,99999,999999,999,99,0,0,99,99,0,0,0,0,99,99,1
Data,2016-06-06 19:11:56.374Z,120.999164,262,972.102722,29.026788,37.797478,999,37.797478,13.207561,9.860921,30.839786,15.132623,304.631931,330.405115,352.04791,-0.311881,262,161914200,32813,45,1103,0,0,120.999164,262,331.773695,2.125616,-1.872852,1.005322,2.505963,-97.520817,34.98288,304.468263,-10.364934,17.63501,-48.531737,19.573285,334.286314,-68.035337,4,4,11.9,0,0,0,876,155533.76,11.9,1.9,0
Data,2016-06-06 19:11:57.374Z,121.999164,263,972.106079,29.207544,37.491421,999,37.491421,13.243318,9.884298,31.026502,15.172721,304.813854,330.649996,352.017173,-0.030737,263,161914200,32813,45,1103,0,0,121.999164,263,145.889652,0.574066,0.475303,-0.32193,0.152598,-97.52083,34.982874,307.860952,-11.805634,16.905441,-45.139048,19.477274,330.22331,-66.660043,4,5,11.8,0,0,0,876,155534.76,11.8,1.9,0
Data,2016-06-06 19:11:58.374Z,122.999164,264,972.068848,29.307794,37.892971,999,37.892971,13.495607,10.051293,31.158433,15.427158,304.918259,331.209136,352.358261,0.341088,264,161914200,32813,45,1359,0,0,122.999164,264,331.432557,0.827437,-0.7267,0.395674,0.737738,-97.520869,34.982937,294.635382,-16.234516,23.907528,-58.364618,27.358874,330.90968,-64.884796,4,5,11.8,0,0,0,876,155535.76,11.8,1.9,0
Data,2016-06-06 19:11:59.374Z,123.999164,265,972.178345,29.369409,36.81208,999,36.81208,13.106627,9.794331,31.17331,15.042256,304.970551,330.560825,351.354921,-1.00334,265,161914200,32813,45,1359,0,0,123.999164,265,171.435938,0.869917,0.860218,-0.129544,-1.142556,-97.520865,34.982945,295.507231,-15.76586,24.790334,-57.492769,27.953935,332.477327,-64.070213,4,5,11.8,0,0,0,876,155536.76,11.8,1.9,0
Data,2016-06-06 19:12:00.374Z,124.999164,266,972.045959,28.338678,33.65424,999,33.65424,10.839263,8.417247,29.881073,12.93226,303.943306,325.813286,352.565458,1.210537,266,161914200,32813,45,1359,0,0,124.999164,266,149.750806,1.114007,0.962327,-0.561194,-1.239208,-97.520833,34.982873,302.824133,-12.172116,16.836795,-50.175867,19.56868,329.360966,-68.694125,4,4,11.8,0,0,0,876,155537.76,11.8,1.9,0
