Co2 Data from 2017/3/3 13:47:15
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1488550134	424
1488550135	424
1488550136	424
1488550137	424
1488550138	424
1488550139	424
1488550141	424
1488550142	424
1488550143	424
1488550144	424
1488550145	424
1488550146	424
1488550147	424
1488550148	424
1488550149	424
1488550150	425
1488550151	425
1488550152	425
1488550153	425
1488550155	425
1488550156	425
1488550157	425
1488550158	425
1488550159	425
1488550160	425
1488550161	425
1488550162	424
1488550163	425
1488550164	424
1488550165	425
1488550166	425
1488550167	425
1488550169	425
1488550170	424
1488550171	424
1488550172	425
1488550173	425
1488550174	425
1488550175	424
1488550176	424
1488550177	424
1488550178	424
1488550179	424
1488550180	424
1488550181	424
1488550183	424
1488550184	424
1488550185	424
1488550186	424
1488550187	424
1488550188	424
1488550189	424
1488550190	424
1488550191	424
1488550192	424
1488550193	424
1488550194	424
1488550195	424
1488550197	424
1488550198	424
1488550199	424
1488550200	424
1488550201	424
1488550202	424
1488550203	424
1488550204	424
1488550205	424
1488550206	424
1488550207	424
1488550208	424
1488550209	424
1488550211	424
1488550212	424
1488550213	424
1488550214	424
1488550215	424
1488550216	424
1488550217	424
1488550218	424
1488550219	424
1488550220	424
1488550221	424
1488550222	424
1488550223	424
1488550225	424
1488550226	424
1488550227	424
1488550228	424
1488550229	424
1488550230	424
1488550231	424
1488550232	424
1488550233	424
1488550234	424
1488550235	424
1488550236	424
1488550237	424
1488550239	424
1488550240	424
1488550241	424
1488550242	424
1488550243	425
1488550244	425
1488550245	425
1488550246	425
1488550247	425
1488550248	425
1488550249	424
1488550251	424
1488550252	424
1488550253	424
1488550254	424
1488550255	424
1488550256	424
1488550257	424
1488550258	424
1488550259	424
1488550260	424
1488550261	424
1488550262	424
1488550263	424
1488550264	424
1488550266	424
1488550267	424
1488550268	424
1488550269	424
1488550270	424
1488550271	424
1488550272	424
1488550273	423
1488550274	424
1488550275	423
1488550276	424
1488550277	424
1488550278	424
1488550279	424
1488550281	424
1488550282	424
1488550283	423
1488550284	423
1488550285	424
1488550286	424
1488550287	424
1488550288	424
1488550289	424
1488550290	424
1488550291	423
1488550292	423
1488550293	423
1488550295	423
1488550296	423
1488550297	423
1488550298	423
1488550299	423
1488550300	423
1488550301	424
1488550302	424
1488550303	423
1488550304	423
1488550305	423
1488550306	423
1488550307	423
1488550309	423
1488550310	423
1488550311	423
1488550312	423
1488550313	423
1488550314	423
1488550315	423
1488550316	423
1488550317	423
1488550318	423
1488550319	423
1488550320	424
1488550321	424
1488550323	424
1488550324	424
1488550325	424
1488550326	425
1488550327	425
1488550328	425
1488550329	425
1488550330	425
1488550331	425
1488550332	425
1488550333	424
1488550334	424
1488550335	424
1488550337	424
1488550338	424
1488550339	423
1488550340	424
1488550341	424
1488550342	424
1488550343	424
1488550344	424
1488550345	424
1488550346	424
1488550347	424
1488550348	424
1488550349	424
1488550350	425
1488550352	425
1488550353	425
1488550354	425
1488550355	425
1488550356	425
1488550357	425
1488550358	425
1488550359	425
1488550360	425
1488550361	425
1488550362	425
1488550363	425
1488550364	425
1488550366	425
1488550367	425
1488550368	425
1488550369	425
1488550370	425
1488550371	425
1488550372	425
1488550373	425
1488550374	425
1488550375	425
1488550376	425
1488550377	425
1488550378	426
1488550380	425
1488550381	425
1488550382	425
1488550383	425
1488550384	425
1488550385	425
1488550386	425
1488550387	425
1488550388	425
1488550389	424
1488550390	424
1488550391	425
1488550392	425
1488550394	425
1488550395	425
1488550396	425
1488550397	425
1488550398	425
