Co2 Data from 2017/3/29 12:34:0
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1490791416	450
1490791416	450
1490791417	450
1490791417	450
1490791418	450
1490791419	450
1490791419	450
1490791420	450
1490791420	450
1490791421	450
1490791421	450
1490791422	451
1490791423	451
1490791423	450
1490791424	450
1490791424	449
1490791425	449
1490791425	449
1490791426	449
1490791427	449
1490791427	450
1490791428	450
1490791428	450
1490791429	450
1490791430	450
1490791430	450
1490791431	450
1490791431	450
1490791432	450
1490791432	450
1490791433	450
1490791434	450
1490791434	450
1490791435	450
1490791435	450
1490791436	450
1490791437	450
1490791437	450
1490791438	450
1490791438	450
1490791439	450
1490791439	449
1490791440	449
1490791441	449
1490791441	450
1490791442	450
1490791442	450
1490791443	450
1490791443	450
1490791444	450
1490791445	450
1490791445	449
1490791446	449
1490791446	449
1490791447	449
1490791447	449
1490791448	449
1490791449	448
1490791449	449
1490791450	448
1490791450	449
1490791451	449
1490791451	449
1490791452	449
1490791453	449
1490791453	449
1490791454	449
1490791454	449
1490791455	449
1490791455	449
1490791456	449
1490791457	449
1490791457	449
1490791458	449
1490791458	449
1490791459	449
1490791460	449
1490791460	449
1490791461	449
1490791461	449
1490791462	449
1490791462	449
1490791463	449
1490791464	449
1490791464	449
1490791465	449
1490791465	449
1490791466	449
1490791466	449
1490791467	449
1490791468	449
1490791468	449
1490791469	449
1490791469	449
1490791470	449
1490791471	449
1490791471	449
1490791472	449
1490791472	449
1490791473	449
1490791473	449
1490791474	449
1490791475	449
1490791475	449
1490791476	449
1490791476	449
1490791477	449
1490791477	449
1490791478	449
1490791479	449
1490791479	449
1490791480	449
1490791480	449
1490791481	449
1490791481	449
1490791482	449
1490791483	449
1490791483	449
1490791484	449
1490791484	449
1490791485	449
1490791485	449
1490791486	449
1490791487	449
1490791487	449
1490791488	449
1490791488	449
1490791489	449
1490791490	449
1490791490	449
1490791491	449
1490791491	449
1490791492	449
1490791493	449
1490791493	449
1490791494	449
1490791494	449
1490791495	449
1490791495	449
1490791496	449
1490791497	449
1490791497	449
1490791498	449
1490791498	449
1490791499	449
1490791499	449
1490791500	449
1490791501	449
1490791501	449
1490791502	449
1490791502	449
1490791503	449
1490791503	449
1490791504	449
1490791505	449
1490791505	449
1490791506	450
1490791506	450
1490791507	450
1490791507	449
1490791508	449
1490791509	449
1490791509	449
1490791510	449
1490791510	449
1490791511	449
1490791512	449
1490791512	449
1490791513	448
1490791513	448
1490791514	448
1490791514	448
1490791515	448
1490791516	448
1490791516	448
1490791517	448
1490791517	448
1490791518	448
1490791518	449
1490791519	449
1490791520	449
1490791520	449
1490791521	448
1490791521	448
1490791522	448
1490791523	448
1490791523	448
1490791524	448
1490791524	449
1490791525	448
1490791525	448
1490791526	448
1490791527	448
1490791527	448
1490791528	448
1490791528	448
1490791529	448
1490791529	448
1490791530	448
1490791531	448
1490791531	448
1490791532	448
1490791532	448
1490791533	448
1490791533	448
1490791534	448
1490791535	448
1490791535	448
1490791536	449
1490791536	448
1490791537	449
1490791538	449
1490791538	449
1490791539	449
1490791539	450
1490791540	450
1490791540	449
1490791541	449
1490791542	449
1490791542	449
1490791543	449
1490791543	449
1490791544	449
1490791544	449
1490791545	449
1490791546	449
1490791546	449
1490791547	449
1490791547	449
1490791548	449
1490791548	449
1490791549	450
1490791550	449
1490791550	449
1490791551	449
1490791551	449
1490791552	449
1490791553	449
1490791553	449
1490791554	449
1490791554	449
1490791555	449
1490791555	449
1490791556	449
1490791557	449
1490791557	449
1490791558	449
1490791558	449
1490791559	450
1490791559	450
1490791560	450
1490791561	450
1490791561	450
1490791562	450
1490791562	450
1490791563	450
1490791563	450
1490791564	450
1490791565	449
1490791565	449
1490791566	449
1490791566	450
1490791567	450
1490791567	450
1490791568	451
1490791569	450
1490791569	450
1490791570	450
1490791570	449
1490791571	449
1490791571	450
1490791572	450
1490791573	450
1490791573	449
1490791574	450
1490791574	450
1490791575	449
1490791575	449
1490791576	449
1490791577	450
1490791577	450
1490791578	450
1490791578	450
1490791579	450
1490791580	450
1490791580	450
1490791581	450
1490791581	450
1490791582	449
1490791583	449
1490791583	449
1490791584	449
1490791584	450
1490791585	450
1490791585	450
1490791586	450
1490791587	450
1490791587	449
1490791588	449
1490791588	449
1490791589	449
1490791589	448
1490791590	448
1490791591	448
1490791591	448
1490791592	449
1490791592	449
1490791593	449
1490791593	449
1490791594	449
1490791595	449
1490791595	449
1490791596	449
1490791596	449
1490791597	449
1490791597	449
1490791598	449
1490791599	449
1490791599	449
1490791600	449
1490791600	449
1490791601	449
1490791601	449
1490791602	449
1490791603	450
1490791603	449
1490791604	449
1490791604	449
1490791605	449
1490791605	449
1490791606	449
1490791607	449
1490791607	449
1490791608	449
1490791608	449
1490791609	448
1490791610	448
1490791610	448
1490791611	448
1490791611	448
1490791612	448
1490791613	448
1490791613	448
1490791614	448
1490791614	448
1490791615	448
1490791615	449
1490791616	449
1490791617	449
1490791617	449
1490791618	449
1490791618	449
1490791619	448
1490791619	449
1490791620	449
1490791621	449
1490791621	449
1490791622	449
1490791622	449
1490791623	449
1490791623	449
1490791624	449
1490791625	449
1490791625	449
1490791626	449
1490791626	449
1490791627	448
1490791627	448
1490791628	448
1490791629	449
1490791629	449
1490791630	449
1490791630	449
1490791631	449
1490791631	449
1490791632	449
1490791633	449
1490791633	449
1490791634	449
1490791634	449
1490791635	449
1490791636	449
1490791636	449
1490791637	449
1490791637	449
1490791638	449
1490791638	449
1490791639	449
1490791640	449
1490791640	449
1490791641	449
1490791641	449
1490791642	448
1490791642	448
1490791643	449
1490791644	449
1490791644	449
1490791645	449
1490791645	449
1490791646	449
1490791647	449
1490791647	449
1490791648	449
1490791648	449
1490791649	449
1490791649	448
1490791650	448
1490791651	448
1490791651	448
1490791652	449
1490791652	449
1490791653	449
1490791653	449
1490791654	449
1490791655	449
1490791655	449
1490791656	449
1490791656	449
1490791657	449
1490791657	449
1490791658	449
1490791659	449
1490791659	449
1490791660	449
1490791660	449
1490791661	449
1490791662	449
1490791662	449
1490791663	449
1490791663	449
1490791664	449
1490791664	448
1490791665	448
1490791666	448
1490791666	448
1490791667	448
1490791667	448
1490791668	448
1490791668	448
1490791669	448
1490791670	448
1490791670	448
1490791671	448
1490791671	448
1490791672	448
1490791672	448
1490791673	448
1490791674	449
1490791674	448
1490791675	448
1490791675	448
1490791676	448
1490791676	448
1490791677	448
1490791678	448
1490791678	448
1490791679	448
1490791679	448
1490791680	448
1490791681	448
1490791681	448
1490791682	448
1490791682	448
1490791683	448
1490791683	448
1490791684	448
1490791685	447
1490791685	447
1490791686	447
1490791686	447
1490791687	447
1490791687	447
1490791688	448
1490791689	448
1490791689	447
1490791690	447
1490791690	447
1490791691	447
1490791691	447
1490791692	447
1490791693	447
1490791693	447
1490791694	447
1490791694	447
1490791695	446
1490791695	446
1490791696	446
1490791697	446
1490791697	446
1490791698	446
1490791698	446
1490791699	446
1490791700	446
1490791700	446
1490791701	446
1490791701	446
1490791702	446
1490791703	446
1490791703	446
1490791704	446
1490791704	446
1490791705	446
1490791705	446
1490791706	446
1490791707	446
1490791707	446
1490791708	446
1490791708	446
1490791709	446
1490791709	446
1490791710	446
1490791711	446
1490791711	446
1490791712	446
1490791712	447
1490791713	447
1490791713	447
1490791714	447
1490791715	448
1490791715	448
1490791716	448
1490791716	448
1490791717	448
1490791717	448
1490791718	448
1490791719	448
1490791719	448
1490791720	448
1490791720	448
1490791721	448
1490791721	448
1490791722	448
1490791723	448
1490791723	448
1490791724	448
1490791724	448
1490791725	448
1490791726	448
1490791726	447
1490791727	447
1490791727	447
1490791728	447
1490791728	447
1490791729	447
1490791730	447
1490791730	447
1490791731	447
1490791731	447
1490791732	447
1490791732	447
1490791733	447
1490791734	448
1490791734	449
1490791735	449
1490791735	448
1490791736	448
1490791736	448
1490791737	448
1490791738	448
1490791738	448
1490791739	448
1490791739	448
1490791740	448
1490791741	448
1490791741	448
1490791742	448
1490791742	448
1490791743	448
1490791743	448
1490791744	448
1490791745	448
1490791745	448
1490791746	448
1490791746	447
1490791747	448
1490791747	448
1490791748	447
1490791749	447
1490791749	447
1490791750	447
1490791750	448
1490791751	448
1490791751	448
1490791752	448
1490791753	448
1490791753	448
1490791754	448
1490791754	448
1490791755	448
1490791756	447
1490791756	448
1490791757	448
1490791757	447
1490791758	447
1490791758	447
1490791759	447
1490791760	448
1490791760	448
1490791761	448
1490791761	448
1490791762	447
1490791762	448
1490791763	448
1490791764	448
1490791764	448
1490791765	448
1490791765	449
1490791766	449
1490791766	449
1490791767	448
1490791768	448
1490791768	447
1490791769	447
1490791769	447
1490791770	447
1490791771	447
1490791771	447
1490791772	447
1490791772	447
1490791773	447
1490791773	447
1490791774	447
1490791775	447
1490791775	447
1490791776	447
1490791776	447
1490791777	447
1490791777	447
1490791778	447
1490791779	446
1490791779	446
1490791780	447
1490791780	447
1490791781	447
1490791781	447
1490791782	447
1490791783	447
1490791783	447
1490791784	447
1490791784	447
1490791785	447
1490791786	447
1490791786	447
1490791787	447
1490791787	447
1490791788	447
1490791788	447
1490791789	447
1490791790	447
1490791790	447
1490791791	447
1490791791	447
1490791792	447
1490791792	447
1490791793	447
1490791794	447
